0.124242,0.415203,0.316699
0.347399,0.91661,1.12809
0.677147,1.62491,2.43478
1.07721,2.54142,4.23673
1.57187,3.565,6.53402
2.16407,4.79316,9.32656
2.74214,6.04011,12.6143
3.49057,7.65817,16.3969
4.30154,9.32201,20.6752
5.18454,11.1642,25.4489
