0.167032,0.446693,0.316698
0.508003,1.08321,1.12812
0.959653,1.94151,2.43489
1.55767,3.08945,4.23669
2.28725,4.30327,6.53382
3.14101,6.49722,9.32645
4.10863,7.63872,12.6142
5.26776,10.8039,16.3971
6.48628,12.018,20.6752
7.85029,14.47,25.4488
